processed_tweet,username
 societi is funni they ask you to be yourself and yet they judg you,depressingmsgs
 fake friend believ in rumor real friend believ in you,depressingmsgs
 when karma come back to punch you in the face i want to be there just in case it need help,depressingmsgs
 overthink kill my happi insecurit kill my self esteem lie kill my trust,depressingmsgs
 headphon on world off,depressingmsgs
 when im alon i think when i think i rememb when i rememb i feel pain when i feel pain i cri when i cri i cant stop,depressingmsgs
 sometim i wish i could read your mind but then i wonder if i could handl the truth,depressingmsgs
 i hide all my problem behind my smile behind my smile is a world of pain you think you know me but you have no idea,depressingmsgs
 do you ever feel like run away just suddenli leav no note no warn just get your shit and leav,depressingmsgs
 just becaus your broken doesnt mean your not beauti,depressingmsgs
 one day your go to wake up and realiz that you shouldv tri i wa worth the fight,depressingmsgs
 mani of us dont know how to let someon love us we let our scar make us defens and push peopl away,depressingmsgs
 laugh when you can apolog when you should and let go of what you cannot chang,depressingmsgs
 i truli respect those peopl who are abl to stay strong even when they have the right to breakdown,depressingmsgs
 my mother alway told me if you cant say anyth nice don t say anyth at all and some peopl wonder whi im so quiet around them,depressingmsgs
 dont judg me for my choic when you dont understand my reason,depressingmsgs
 the hardest decis is decid whether to walk away or tri harder,depressingmsgs
 someon will alway be prettier someon will alway be smarter someon will alway be younger but they will never be you,depressingmsgs
 no matter how mani wall you put around your heart the music you listen will tell everyon how you realli feel,depressingmsgs
 she jealou becaus she afraid youll find someon prettier smarter taller skinnier nicer calmer stronger and better than her,depressingmsgs
 stop think about what other think about you becaus in the end they just dont matter,depressingmsgs
 your not weird your not crazi youre not normal you are you and that make you special,depressingmsgs
 respect peopl who find time for you in their busi schedul but love peopl who never look at their schedul when you need them,depressingmsgs
 if you dont like my word dont listen if you dont like my appear dont look its as simpl as that,depressingmsgs
 sometim i regret be nice apolog when i didnt do anyth wrong and for make unworthi peopl a prioriti in my life,depressingmsgs
 sometim i wish you were in my place just to know how i feel,depressingmsgs
 the worst feel is when youre close to someon but they have someon who they will alway like more than they like you,depressingmsgs
 dont be afraid to feel what youre feel tri to rememb that you are not alon you are veri love veri need and veri special,depressingmsgs
 im not a perfect person i make a lot of mistak but still i love those who stay with me after know how i realli am,depressingmsgs
 when your mad at someon you love be care what you say becaus your mind get angri but your heart still care,depressingmsgs
 fake friend are easi to find and easi to lose but real friend are the hardest to find and hardest to lose,depressingmsgs
 respect is earn honesti is appreci loyalti is return and love is gain,depressingmsgs
 respect yourself enough to walk away from anyth that no longer serv you grow you or make you happi,depressingmsgs
 sometim you have to smile and pretend everyth okay hold back the tear and just walk away from those who dont care about you,depressingmsgs
 a lot of peopl keep their feel to themselv becaus theyr tire of pour their heart out to the wrong person,depressingmsgs
 do you ever just look in the mirror and wish you could chang everyth about yourself,depressingmsgs
 be care who you trust if someon will discuss other with you they will certainli discuss you with other,depressingmsgs
 the first to apolog is the bravest the first to forgiv is the strongest the first to move forward is the happiest,depressingmsgs
 if i cut you off you probabl hand me the scissor,depressingmsgs
 dont let the hard time bring you down let them make you stronger,depressingmsgs
 if you care about me act like it,depressingmsgs
 if i treat you the way you treat me i promis you wouldnt stick around the way i do,depressingmsgs
 never underestim the pain of a person becaus in all honesti everyon is struggl some peopl are better at hide it than other,depressingmsgs
 i hope you choke on all the lie you tell but then again it kind of hard to swallow that much bullshit,depressingmsgs
 tell someon that your go to bed when your actual not and then have to hold back from post thing on twitter,depressingmsgs
 my past is my past it made me who i am i have no regret wouldnt chang a thing i just dont live there anymor,depressingmsgs
 the first person who on your mind the moment you open your eye after a long sleep is the reason of either your happi or pain,depressingmsgs
 blink away the tear walk forward even if the first step hurt believ that everyth will be okay becaus someday it will,depressingmsgs
 ill listen when you need to talk ill wipe away your tear ill share your worri when they come and ill help you face your fear,depressingmsgs
 dear ex i wont block you nor delet you becaus i want you to see how happi i am without you and what you lost out on,depressingmsgs
 love is like heaven but it can hurt like hell,depressingmsgs
 what wors then be alon be use lie to deciev bullshit to fuck over left behind complet forgotten,depressingmsgs
 hear someth that absolut kill you insid and have to act like youre fine,depressingmsgs
 text me when you miss me and actual wanna talk to me not just when your bore and need someon to entertain you,depressingmsgs
 everyth is better when you dont give a fuck,depressingmsgs
 the one who give the best advic are usual the one with the most problem,depressingmsgs
 dont bother apolog if your just go to continu do the thing you said sorri for,depressingmsgs
 dont wast your time give someon a second chanc when there is someon better out there wait for their first,depressingmsgs
 just becaus your not perfect doesnt mean your not beauti,depressingmsgs
 one of the biggest mistak i have ever made in my life wa let some peopl stay in my life for longer than they deserv,depressingmsgs
 behind everi girl favorit song is an untold stori,depressingmsgs
 i hate hear someth that absolut kill you insid and have to act like you dont care,depressingmsgs
 that scari feel you get when your half asleep and you suddenli feel like your fall,depressingmsgs
 i dont hate you i just lost all my respect for you,depressingmsgs
 fuck excus learn to admit when you fuck up,depressingmsgs
 i miss you just kid im glad your out of my life and you can go fuck yourself,depressingmsgs
 do you ever just want to screamno one fuck like youin someon face,depressingmsgs
 do you ever dislik someon so much that you hate when peopl are nice to them,depressingmsgs
 i dont care how attract you are if your person is ugli so are you,depressingmsgs
 my problem is i cant stay mad i alway end up forgiv peopl even when they dont deserv it,depressingmsgs
 stranger can becom best friend just as easi as best friend can becom stranger,depressingmsgs
 it hurt the most when the person that made you feel special yesterday make you feel so unwant today,depressingmsgs
 sometim i hate how my feel control me,depressingmsgs
 when word fail music speak,depressingmsgs
 i realiz no matter how good you are to peopl some just wont appreci that,depressingmsgs
 i wish i were prettier thinner happier more friendli less emot more tan more confid and a littl less awkward,depressingmsgs
 not tell me someth becaus you dont want to piss me off is probabl the best way to piss me off,depressingmsgs
 keep ignor me but when you need me ill be do the same fuck thing,depressingmsgs
 f r i e n d s f ight for you r espect you i nvolv you e ncourag you n eed you d eserv you s ave you,depressingmsgs
 do you ever wonder if anyon read your twitter like everyday just to check on you,depressingmsgs
 peopl say you dont know what youv got until it gone truth is you knew what you had you just never thought youd lose it,depressingmsgs
 i hate that feel when you randomli feel depress there is no warn no appar reason it just happen,depressingmsgs
 i need someon who wont give up on me no matter how mani time i mess up,depressingmsgs
 music alway help no matter what your go through,depressingmsgs
 say im tire when insid you wanna cri and breakdown,depressingmsgs
 even if you push them away peopl who truli love you will alway choos to stay,depressingmsgs
 never underestim the pain of a person becaus in all honesti everyon is struggl some peopl are better at hide it than other,depressingmsgs
 i hate the moment right befor you go to sleep when your forc to think about all the thing you tri so hard to forget,depressingmsgs
 im thank for hard time the struggl have definit made a stronger me,depressingmsgs
 never miss an opportun to tell someon how much they mean to you,depressingmsgs
 are you okay yeah im just tire the perfect excus,depressingmsgs
 id rather lose an argument to someon than lose someon to an argument,depressingmsgs
 onc you start to dislik someon everyth they do begin to annoy you,depressingmsgs
 dont worri about me ill be perfectli fine caus the way i see thing it your loss not mine,depressingmsgs
 that moment when your not sad mad or even happi your just liter emotionless you feel noth,depressingmsgs
 fake a smile is way easier then explain what wrong,depressingmsgs
 i dont hate you im just disappoint you turn into everyth you said youd never be,depressingmsgs
 dont confus my person with my attitud my person is who i am my attitud depend on who you are,depressingmsgs
 i get repiss about an old situat whenev i start think about it again,depressingmsgs
 i like long text messag becaus i appreci the effort that put into a complet thought,depressingmsgs
 ive learn that goodby alway hurt memori good or bad will bring tear and word can never replac feel,depressingmsgs
 if you have to sneak to do it lie to cover it up or delet it to avoid it be seen then mayb you shouldnt be do it anyway,depressingmsgs
 fuck everyon who said they were there for me and then left,depressingmsgs
 never apolog for say what you feel that like say sorri for be real,depressingmsgs
 im sorri if i get jealou sometim and over react its onli becaus there is a bigger chanc of me lose you than you lose me,depressingmsgs
 i like you my mistak,depressingmsgs
 be honest with me that all i ask for,depressingmsgs
 dont feel sad over someon who gave up on you feel sorri for them becaus they gave up on someon who would have never given up on them,depressingmsgs
 dont judg me for my choic when you dont understand my reason,depressingmsgs
 you forget me i understand you stop repli my text i understand when im over you you better understand,depressingmsgs
 ever had a text that broke your heart yeah me too,depressingmsgs
 have you ever been scare to open a text your heart race your stomach feel empti and you just kind of stare at your phone,depressingmsgs
 a person true color will alway show within time you may be fool for the moment but be patient no one can lie forev,depressingmsgs
 everi one ha that one deep dark secret they cant even tell a best friend becaus if anyon els found out your entir life would chang,depressingmsgs
 a friend is someon who will bail you out of jail a true friend is the one sit besid you say damn that wa fun,depressingmsgs
 the prettiest smile hide the deepest secret the prettiest eye have cri the most tear and the kindest heart have felt the most pain,depressingmsgs
 i know a lot of you feel like you have nobodi to talk to and that make me sad im alway here to talk alway just dm me,depressingmsgs
 fake friend are like shadow alway near you at your brightest moment but nowher to be seen at your darkest hour,depressingmsgs
 it not call give up it call do what best for you move on,depressingmsgs
 id rather have an enemi who slap me in the face than a friend who stab me in the back,depressingmsgs
 you can say sorri and i love you as much as you want but if you cant prove it your word dont mean shit,depressingmsgs
 when you accept somebodi you accept their past too dont hold it against them later,depressingmsgs
 im someth youll regret lose i can promis you that much,depressingmsgs
 i m the girl that everyon turn to fix their problem well thi girl ha her own problem even though i dont show them i have them,depressingmsgs
 fight for those who fight for you let go of those who let you go,depressingmsgs
 the worst feel is when someon make you feel special then suddenli leav you hang and you have to act like you dont care at all,depressingmsgs
 forget what hurt you but never forget what it taught you,depressingmsgs
 sometim you have to stop think so much and just go where your heart take you,depressingmsgs
 be care who you open up to onli a few peopl actual care know who your real friend are,depressingmsgs
 am i invis to you now great ive alway want a superpow,depressingmsgs
 everi day i have to fight back the urg to text you or call you tell myself that if you want to talk to me you would,depressingmsgs
 i dont need someon that see whats good about me i need someon that see the bad and still want me,depressingmsgs
 have a nice life im done tri to be in it,depressingmsgs
 if they cant accept your past they wont support you now and sure wont encourag you in the futur they will simpli judg you,depressingmsgs
 when you realli care about someon their happi matter more than your,depressingmsgs
 yeah ive made mani mistak life doesnt come with instruct,depressingmsgs
 reveng nah im too lazi im just go to sit here and let karma mess you up,depressingmsgs
 dont feel sad over someon who gave up on you feel sorri for them becaus they gave up on someon who would have never given up on them,depressingmsgs
 im actual realli nice until you annoy me,depressingmsgs
 if two peopl are happi togeth then leav them the fuck alon,depressingmsgs
 the hardest decis is decid whether to walk away or tri harder,depressingmsgs
 no matter how mani time ive been done wrong ill continu to be faith honest and love sooner or later someon will appreci it,depressingmsgs
 the worst person to be around is the one who complain about everyth and appreci noth,depressingmsgs
 peopl with a sens of humor are so much easier to talk to,depressingmsgs
 be care who you open up to onli a few peopl actual care know who your real friend are,depressingmsgs
 he cheat on her for you so what make you think he wont cheat on you for the next her,depressingmsgs
 there come a point in your life when you realiz who matter who never did who wont anymor and who alway will,depressingmsgs
 you dont lose friend you just learn who your real one are,depressingmsgs
 behind her smile is a stori you would never understand,depressingmsgs
 dont ever mistak my silenc for ignor my calm for accept or my kind for weak,depressingmsgs
 if your absent dure my struggl dont expect to be present dure my success,depressingmsgs
 think befor you speak word can hurt,depressingmsgs
 you had a good girl but you cheat on her disrespect her lie to her and neglect her and you wonder whi she left you,depressingmsgs
 fuck excus learn to admit when you fuck up,depressingmsgs
 if someon want to be a part of your life they will be there dont bother save a spot for someon who wont make an effort to stay,depressingmsgs
 never ignor a person who love and care for you caus one day you may realiz that youv lost the moon while count the star,depressingmsgs
 next time you look at someon think i wish i wa that pretti rememb that anoth person is think that same thought about you,depressingmsgs
 no one ever get tire of love but everyon get tire of wait assum hear lie say sorri and hurt,depressingmsgs
 no matter how good or bad your life is wake up each morn and be thank that you still have one,depressingmsgs
 play the moment paus the memori stop the pain rewind the happi,depressingmsgs
 worst feel in the world is know you did the best you could and it still wasnt good enough,depressingmsgs
 never play with the feel of other becaus you may win the game but youll sure lose the person for lifetim,depressingmsgs
 true friend pick you up when you fall but special one dont let you fall,depressingmsgs
 if he is stupid enough to walk way be smart enough to let him go,depressingmsgs
 my mother onc told me if you cant say anyth nice don t say anyth at all and some peopl wonder whi im so quiet around them,depressingmsgs
 sometim i wonder who realli there for me and who just pretend like they are,depressingmsgs
 low batteri low batteri low batteri well appar you have enough batteri to remind me everisecond,depressingmsgs
 dont follow me simpli so i follow back then unfollow it doesnt work like that sli,depressingmsgs
 weve all been the fool weve all made mistak and weve all been hurt but learn from those experi can make you a better person,depressingmsgs
 everyon tell you you deserv better but then no one is will to give it to you,depressingmsgs
 when you have a good heart you help too much you trust too much you give too much you love too much and it alway seem you hurt the most,depressingmsgs
 peopl will hate you rate you shake you and break you but how strong you stand is what make you,depressingmsgs
 im offici done tri if you want me in your life you can come find me until then continu treat me like i dont exist,depressingmsgs
 one day shell start send you mix signal and youll get mad becaus she final learn how to play your game,depressingmsgs
 youryou should be feel butterfli in your tummi not a babi kick,depressingmsgs
 r i p to everyon who fuck me over play me tri me or lie to me becaus your are all dead to me,depressingmsgs
 it take a minut to have a crush on someon an hour to like and a day to love but it tale a lifetim to forget,depressingmsgs
 i want to have someon that care about what i did yesterday what im do right now and what im go to do tomorrow,depressingmsgs
 when you realli love someon age distanc height weight are all just number,depressingmsgs
 it funni how you think you actual mean someth to someon and they just turn around and prove you wrong,depressingmsgs
 mani of us dont know how to let someon love us we let our scar make us defens and push peopl away,depressingmsgs
 spend time look for the perfect person will caus you to miss the imperfect person who can make you perfectli happi,depressingmsgs
 bewar of peopl who talk shit about their friend to you chanc are theyr talk about you too,depressingmsgs
 we have three type of friend in life friend for a reason friend for a season and friend for a lifetim,depressingmsgs
 some peopl will have to learn how to appreci you by lose you,depressingmsgs
 sometim you have to distanc yourself if they care theyll notic if not you know where you stand,depressingmsgs
 sometim it not what you say that matter it what you dont,depressingmsgs
 id rather have an enemi who slap me in the face than a friend who stab me in the back,depressingmsgs
 dont be mad becaus i left be mad you push me away,depressingmsgs
 the truth shall set you free but first itll piss you off,depressingmsgs
 ive been alon for almost all my life what make you think that you could ever do me right,depressingmsgs
 i have thi amaz talent of push peopl away and one day im go to realis that it did no good for me,depressingmsgs
 i dont regret my past i just regret the time ive wast with the wrong peopl,depressingmsgs
 i need to talk to you is the one sentenc that ha the power to make you rememb everi bad thing youv ever done in your life,depressingmsgs
 im not perfect i make mistak i hurt peopl but when i say sorri i actual mean it,depressingmsgs
 i dont regret the thing ive done i regret the thing i didnt do when i had the chanc,depressingmsgs
 befor you assum learn befor you judg understand befor you hurt feel befor you say think,depressingmsgs
 i had a lot of reason to give up on you but i still chose to stay you had a lot of reason to stay but you chose to give up,depressingmsgs
 didnt give a fuck yesterday dont give a fuck today probabl wont give a fuck tomorrow,depressingmsgs
 say that your okay is so much easier rather than explain all the reason whi your not,depressingmsgs
 never fight for someon who doesnt fight for you,depressingmsgs
 dont let someon chang who you are to becom what they need,depressingmsgs
 if your still look for that one person who can chang your life take a look in the mirror,depressingmsgs
 noth hurt more than be disappoint by the singl person that you thought would never hurt you,depressingmsgs
 your smile is gorgeou wear it more often,depressingmsgs
 all a girl want is to feel beauti to be love and to be treat with respect,depressingmsgs
 jealousi mean i actual give a fuck about you,depressingmsgs
 for me your one in a million for you im just like the rest,depressingmsgs
 someon will alway be prettier someon will alway be smarter someon will alway be younger but they will never be you,depressingmsgs
 your face isnt a mask dont hide it your size isnt a book dont judg it your life isnt a film dont end it,depressingmsgs
 unfortun i cant make you love me the way i love you,depressingmsgs
 peopl will forget what you said peopl will forget what you did but peopl will never forget how you made them feel,depressingmsgs
 real men stay faith they dont have time to look for other women becaus they are too busi love the one they have,depressingmsgs
 dont bother make space in your heart for someon who doesnt make an effort to stay,depressingmsgs
 definit of stupid is know the truth see the truth but still believ the lie,depressingmsgs
 i want someon who will stay with me no matter how hard i am to be with,depressingmsgs
 when a girl tell you about her problem it doe not mean that she complain it mean she trust you,depressingmsgs
 your the first person i want to talk to when i wake up and the last person i wish to see befor i fall asleep,depressingmsgs
 sometim you forgiv peopl simpli becaus you still want them in your life,depressingmsgs
 alcohol goe in truth come out,depressingmsgs
 a broken heart is what chang peopl,depressingmsgs
 sometim i stay up at night for hour think about you wish we could be togeth,depressingmsgs
 i act like i dont care but insid i care more than you can ever think,depressingmsgs
 six letter two word easi to say hard to explain harder to do move on,depressingmsgs
 dont alway believ everyth you hear anyon can sell you a lie,depressingmsgs
 dont stress over what couldv been chanc are if it shouldv been it wouldv been and would be,depressingmsgs
 noth is more pain than realiz they meant everyth to you and you mean noth to them,depressingmsgs
 dont feel sad over someon who gave up on you feel sorri for them becaus they gave up on someon who would have never given up on them,depressingmsgs
 sometim i just feel like i wanna sleep and just forget about all my problem,depressingmsgs
 no call i understand no text i understand but when you see me with someon els pleas understand,depressingmsgs
 when a femal is use to get hurt she wont know how it feel when a man start to appreci her so she end up push him away,depressingmsgs
 if someon realli care for you like they say they do they will go out their way to make sure that you stay relev in their life,depressingmsgs
 the less you give a damn the happier you will be,depressingmsgs
 appreci the littl thing becaus one day you may look back and realiz they were the big thing,depressingmsgs
 no matter how you feel about them never step in and be the third parti in someon els relationship,depressingmsgs
 you chang for two reason either you learn enough that you want to or youv been hurt enough that you have to,depressingmsgs
 dont forc them to love you forc them to leav you and whoever insist to stay is the one who truli love you,depressingmsgs
 dont end up lose yourself tri to hold onto someon who never care about lose you,depressingmsgs
 stop expect thing from a person you know deep down in your heart that will never give it to you,depressingmsgs
 i have thi amaz talent of push peopl away and one day im go to realis that it did no good for me,depressingmsgs
 heaven gain an angel today wish it wa me,depressingmsgs
 you can do anyth you want and it go to look nice caus you did it and your wonder and you have to believ that,depressingmsgs
 strong peopl will stand up for themselv but stronger peopl will stand up for other,depressingmsgs
 learn thing from those around you enjoy life with those besid you dont underestim those below you,depressingmsgs
 no matter who we are and what we do we all deserv to be healthi and happi,depressingmsgs
 im done tri if you want me in your life let me know,depressingmsgs
 love is accept peopl for who they are no matter what,depressingmsgs
 r i p to everyon who fuck me over play me tri me or lie to me becaus your are all dead to me,depressingmsgs
 love is an electr blanket with somebodi els in control of the switch,depressingmsgs
 girl they can be your best friend worst enemi a real sweetheart or a real bitch it all depend on how you treat them,depressingmsgs
 im done mental im drain spiritu im dead physic i smile,depressingmsgs
 ever had a text that broke your heart yeah me too,depressingmsgs
 im not perfect but i will do my best for you,depressingmsgs
 nobodi deserv to be treat like an option,depressingmsgs
 what peopl say to your face isnt a problem the problem is what they say behind your back,depressingmsgs
 hater are onli jealou of what youv achiev and what they havent,depressingmsgs
 twitter doesnt suck you just follow the wrong peopl,depressingmsgs
 if you like me tell me if you miss me show me if you love me prove it,depressingmsgs
 when girl say whatev they are realli tri to say fuck you,depressingmsgs
 oh so now im invis to you that cool ive alway want a superpow,depressingmsgs
 dont ever mistak my silenc for ignor my calm for accept or my kind for weak,depressingmsgs
 sometim it best to stay quiet the silenc can speak volum without ever say a word,depressingmsgs
 i dont have a short temper i just have a quick reaction to bullshit,depressingmsgs
 overthink ruin you ruin the situat twist thing around make you worri and just make everyth much wors than it,depressingmsgs
 never let someon be the number one person in your life you should alway be number one,depressingmsgs
 time is valuabl dont wast it on ppl who in the end arent worth it becaus youll never get it back,depressingmsgs
 peopl are lone becaus they build wall instead of bridg,depressingmsgs
 less friend less bullshit,depressingmsgs
 she a keeper too bad you didnt keep her now she will be with a man that realli know how to treat her,depressingmsgs
 unless im with you dont worri about what i do,depressingmsgs
 there are over seven billion peopl in the world right now dont let a hand of neg one ruin your happi,depressingmsgs
 we have three type of friend in life friend for a reason friend for a season and friend for a lifetim,depressingmsgs
 a man who realli want someth will find a way a man who doesnt will find an excus,depressingmsgs
 respect me i respect you disrespect me fuck you,depressingmsgs
 we met we talk we text you ask we date we commit you love i love you cheat were done your delet,depressingmsgs
 didnt give a fuck yesterday dont give a fuck today probabl wont give a fuck tomorrow,depressingmsgs
 some of us are just tri to get through the day without fall apart,depressingmsgs
 dear spider if i see you outsid i will let you live but if i see you in my hous i will kill you you choos,depressingmsgs
 music becom my best friend when nobodi els understand me,depressingmsgs
 low batteri low batteri low batteri well appar you have enough batteri to remind me everisecond,depressingmsgs
 if you have to wake me up to ask me for someth the answer is automat no,depressingmsgs
 mani of us dont know how to let someon love us we let our scar make us defens and push peopl away,depressingmsgs
 dont chang yourself for someon to love you find someon who will love you for you so you wont have to chang,depressingmsgs
 be weird be loud be random just be who you are there is someon out there who want to fall in love with the person you hide,depressingmsgs
 you have the most beauti heart ive ever seen but your to blind by insecur to see all the good youv done,depressingmsgs
 it amaz how much pain a smile can hide,depressingmsgs
 there someon out there who go to fall head over hill in love with you just be patient,depressingmsgs
 i hate it when someon start to tell you someth and then they end up say never mind forget it,depressingmsgs
 at some point you have to realiz that he doesnt care and mayb your miss out on someon who doe,depressingmsgs
 dont cri over the past it gone dont stress about the futur it hasnt arriv,depressingmsgs
 when you fuck up own up to it apolog for it learn from it and never do it again,depressingmsgs
 the one thing that worst than have a spider in your room is lose a spider in your room,depressingmsgs
 hear someth that absolut kill you and have to act like youre fine,depressingmsgs
 just be you and if peopl dont like it well fuck them,depressingmsgs
 i speaka lot of twitter ppl dear unfollow dont care if u unfollow me but dont follow me then i follow u then u unfollow me shame on u,depressingmsgs
 fall hard for someon who fuck you over in the end,depressingmsgs
 never lead someon on dont play with peopl feel becaus your unsur of your own,depressingmsgs
 i hate lose friend just becaus they got into a relationship,depressingmsgs
toler for bullshit and mind game,depressingmsgs
 im done tri to get your attent if you want me come find me,depressingmsgs
 i text you becaus i want to have a convers with you not to be piss off and get my day ruin,depressingmsgs
 no girlfriend should ever feel like she in a competit with anoth girl,depressingmsgs
 i swear if i get anoth dm say did you see thi pic of you it spam,depressingmsgs
 im not chang for anyon if you cant handl me that your problem not mine,depressingmsgs
 never hold onto someon who is no longer hold onto you,depressingmsgs
 you never realiz you lost someth good until you see somebodi els enjoy it,depressingmsgs
 forgiv someon is easi but be abl to trust them again is a total differ stori,depressingmsgs
 a real man is a man that can overlook everi other femal becaus all hi attent is alreadi on one,depressingmsgs
 ignor the one who talk behind your back they belong behind you,depressingmsgs
 i dont care if you drink smoke have lot of sex gay ugli fat dont believ in god just respect my choic n ill respect your,depressingmsgs
 girl are sensit they overthink everi littl thing and they care way more than they should but thats what make their love so strong,depressingmsgs
 just becaus im be quiet that doesnt mean im mad sometim im just not in the mood to talk,depressingmsgs
 those text when your just like how the fuck do i repli to thi,depressingmsgs
 if you wont let me be myself around you i wont let myself be around you,depressingmsgs
 some peopl need to open their small mind instead of their big mouth,depressingmsgs
 you cant forgiv somebodi and then bring it up everytim you get mad,depressingmsgs
 i accept your flaw but i dont accept your bullshit,depressingmsgs
 i like to keep my room messi so that if someon tri to kill me theyll trip over and die,depressingmsgs
 ive laugh ive hurt ive love ive lost trust ive been betray but through it all ive learn,depressingmsgs
 sometim a man just cant notic that he ha someth veri special stand right there in front of him,depressingmsgs
 i wa alway there for you where the fuck were you when i need you,depressingmsgs
 im done over think shit im tire of make myself depress over shit that isnt worth my time anymor,depressingmsgs
 dont talk just act dont say just show dont promis just prove,depressingmsgs
 mistak are meant for learn not repeat,depressingmsgs
 noth hurt more than be disappoint by the person you thought would never hurt you,depressingmsgs
 want your relationship to last keep peopl out of your busi,depressingmsgs
 i guess when you saidforevyou meant until you found someon better,depressingmsgs
 ever had a text that broke your heart yeah me too,depressingmsgs
 rememb me you made me feel like i wa your everyth but then you left me easili like i wa noth,depressingmsgs
 i dont hate you i just lost all my respect for you,depressingmsgs
 if a girl is silent it danger theyr either about to blow up need a hug fall apart cri insid or all of the abov,depressingmsgs
 when you have a good heart you help too much you trust too much you give too much you love too much it alway seem you hurt the most,depressingmsgs
 its sad when peopl you know becom peopl you knew how you use to be abl to talk to them and now you can bare look at them,depressingmsgs
 the best way to avoid disappoint is to not expect anyth from anyon,depressingmsgs
 dont talk just act dont say just show dont promis just prove,depressingmsgs
 im sorri i get jealou sometim overreact it onli becaus there a bigger chanc of me lose you than you lose me,depressingmsgs
 part of me just want to find the right word to hurt you the same way you hurt me,depressingmsgs
 if a girl say ‘ i hate dramathere is achanc she is a huge drama queen,depressingmsgs
 never make a perman decis on temporari feel,depressingmsgs
 if the past call let it go to voicemail it ha noth new to say,depressingmsgs
 when you have a good heart you help too much u trust too much you give too much you love too much and it alway seem you hurt the most,depressingmsgs
 dont confus my person with my attitud my person is who i am my attitud depend on who you are,depressingmsgs
 someon will alway be prettier someon will alway be smarter someon will alway be younger but they will never be you,depressingmsgs
 the pain you feel when you realiz you arent as import to someon as you thought you were,depressingmsgs
 im never shock when peopl let me down nowaday i just hate the fact that i put myself in a posit to be let down in the first place,depressingmsgs
 there a diffrenc between what you said and what you did,depressingmsgs
 im pretti sure if i didnt alway text you first we would never talk again,depressingmsgs
 she a keeper too bad you didnt keep her,depressingmsgs
 sometim the best thing to say is noth some peopl are not even worth your word,depressingmsgs
 just rememb i gave a fuck when no one els did,depressingmsgs
 the peopl that are so quick to walk away are the one that never intend to stay,depressingmsgs
 respect me i respect you disrespect me fuck you,depressingmsgs
 your worst battl is between what you know and what you feel,depressingmsgs
